customer_id,annual_income,num_children,num_teenagers,signup_date,days_since_last_purchase,has_recent_complaint,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,num_discount_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,web_visits_last_month,accepted_campaign_1,accepted_campaign_2,accepted_campaign_3,accepted_campaign_4,accepted_campaign_5,accepted_last_campaign,Age,days_since_signup,education_level_Master,education_level_PhD,education_level_Primary,education_level_Secondary,education_level_Unknown,marital_status_Married,marital_status_Partnership,marital_status_Single,marital_status_Widow,cluster_kmeans
4944,71367.0,0,0,2013-08-23,24,0,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,66,4472,0,0,0,0,0,0,1,0,0,1
9080,38578.0,1,1,2013-06-22,2,0,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,53,4534,0,1,0,0,0,0,0,1,0,0
6466,57236.0,1,1,2014-03-12,22,0,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,60,4271,0,1,0,0,0,1,0,0,0,0
9964,61825.0,0,1,2013-08-07,56,0,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,46,4488,0,0,0,0,0,0,0,1,0,1
4790,79803.0,0,1,2014-06-02,54,0,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,67,4189,0,0,0,0,0,0,0,0,0,1
10245,80910.0,0,0,2012-10-31,71,0,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,39,4768,0,0,0,1,0,0,0,1,0,1
1109,27590.0,1,0,2013-04-23,38,0,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,43,4594,1,0,0,0,0,0,1,0,0,0
6001,51411.0,0,1,2013-01-02,62,0,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,46,4705,0,0,0,0,0,1,0,0,0,1
5538,83829.0,0,0,2013-10-08,78,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,0,1,1,50,4426,0,0,0,0,0,0,0,0,0,1
10552,54210.0,0,1,2013-05-20,18,0,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,46,4567,0,0,0,1,0,1,0,0,0,1
1545,38508.0,1,0,2013-08-02,95,0,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,39,4493,0,0,0,0,0,1,0,0,0,2
7409,53187.0,1,0,2013-10-26,66,0,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,55,4408,0,0,0,0,0,0,1,0,0,2
4444,30023.0,1,0,2014-03-24,28,0,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,53,4259,0,0,0,0,0,1,0,0,0,0
146,76045.0,0,0,2013-11-15,78,0,760,53,400,17,93,0,1,4,5,11,2,1,0,0,0,0,0,65,4388,0,1,0,0,0,0,0,1,0,1
6271,50870.0,0,1,2014-06-19,13,0,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,73,4172,0,1,0,0,0,1,0,0,0,0
10065,15315.0,0,0,2013-08-03,27,0,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,55,4492,0,0,0,1,0,1,0,0,0,0
4741,65463.0,1,0,2014-01-30,17,0,391,32,70,21,32,16,2,6,2,9,5,0,0,0,1,0,0,51,4312,0,0,0,1,0,1,0,0,0,1
246,66480.0,1,1,2014-05-31,71,0,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,60,4191,0,0,0,0,0,1,0,0,0,2
375,76773.0,0,0,2013-02-25,79,0,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,71,4651,0,0,0,0,0,0,0,0,0,1
1524,81698.0,0,0,2013-03-01,1,0,709,45,115,30,160,45,1,8,2,5,5,1,0,0,0,0,1,42,4647,0,0,0,1,0,0,0,1,0,1
10022,54466.0,1,1,2014-02-09,78,0,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,52,4302,0,1,0,0,0,0,0,1,0,0
7451,98777.0,0,0,2014-02-17,23,0,1000,19,711,125,115,38,0,4,6,9,1,0,0,0,1,0,0,65,4294,1,0,0,0,0,0,0,1,0,1
11010,16269.0,1,0,2013-08-30,75,0,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,41,4465,0,1,0,0,0,0,0,1,0,0
4356,71819.0,0,1,2013-08-28,70,0,1224,28,140,0,14,168,3,3,3,5,6,0,0,0,1,1,0,54,4467,0,0,0,0,0,0,1,0,0,2
3885,33569.0,1,0,2013-10-16,10,0,16,2,18,3,0,24,1,1,1,2,8,0,0,1,0,0,1,42,4418,0,1,0,0,0,1,0,0,0,0
1175,36262.0,0,0,2013-09-20,24,0,88,39,54,64,28,153,1,3,5,3,6,0,0,1,0,0,1,42,4444,1,0,0,0,0,1,0,0,0,1
880,22634.0,0,0,2013-01-16,47,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,59,4691,0,0,1,0,0,0,1,0,0,0
2320,47025.0,0,1,2013-09-12,98,0,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,47,4452,0,0,0,1,0,1,0,0,0,2
850,70566.0,0,1,2013-10-06,4,0,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,57,4428,0,0,0,0,0,0,0,1,0,1
4713,31605.0,1,0,2012-11-22,15,0,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,46,4746,0,1,0,0,0,1,0,0,0,0
675,52034.0,1,1,2013-05-17,67,0,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,52,4570,1,0,0,0,0,0,0,0,0,2
5025,48526.0,1,0,2013-12-24,32,0,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,46,4349,0,0,0,0,0,0,0,1,0,0
2308,46734.0,0,0,2012-11-18,40,0,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,71,4750,0,0,0,0,0,1,0,0,0,2
5995,39552.0,1,1,2012-12-18,54,0,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,63,4720,0,0,0,0,0,0,0,0,0,2
6749,86358.0,1,1,2012-08-08,78,0,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,59,4852,0,0,0,0,0,0,0,1,0,1
1010,46931.0,2,1,2014-04-24,94,0,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,48,4228,0,0,0,0,0,0,1,0,0,0
8977,16581.0,0,0,2013-01-12,51,0,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,40,4695,0,0,1,0,0,0,0,1,0,0
4756,63998.0,0,0,2013-12-20,42,0,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,1,73,4353,0,0,0,1,0,0,0,0,0,1
3412,67381.0,0,1,2013-01-15,67,0,815,8,53,11,0,70,4,2,2,9,7,0,0,0,1,0,0,74,4692,1,0,0,0,0,1,0,0,0,2
606,25930.0,1,1,2013-10-10,87,0,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,58,4424,0,0,0,0,0,0,0,1,0,0
5961,42693.0,1,0,2014-06-07,29,0,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,47,4184,0,0,0,0,0,1,0,0,0,0
2975,85606.0,0,1,2012-11-12,89,0,717,42,864,219,30,84,2,6,7,9,3,1,0,0,0,0,0,49,4756,0,0,0,0,0,0,1,0,0,1
2894,72903.0,0,0,2013-10-29,74,0,1067,138,750,0,19,39,1,7,5,8,4,1,0,0,1,1,1,40,4405,0,0,0,0,0,0,0,1,0,1
7613,49669.0,1,0,2014-05-24,97,0,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,51,4198,0,0,0,1,0,0,1,0,0,2
10542,36778.0,1,1,2012-08-05,63,0,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,57,4855,0,1,0,0,0,1,0,0,0,0
8015,85696.0,0,0,2013-05-03,88,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,63,4584,0,1,0,0,0,0,0,0,0,1
10617,10979.0,0,0,2014-05-22,34,0,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,36,4200,1,0,0,0,0,0,0,0,0,0
11166,49678.0,0,1,2013-02-02,81,0,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,64,4674,0,0,0,0,0,1,0,0,0,2
849,56129.0,0,1,2013-06-20,65,0,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,72,4536,1,0,0,0,0,0,1,0,0,1
523,37155.0,1,0,2013-01-31,51,0,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,36,4676,0,0,0,0,0,1,0,0,0,0
4066,21282.0,1,0,2014-05-11,76,0,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,47,4211,0,0,0,1,0,0,0,0,0,0
8414,33419.0,0,1,2013-08-17,76,0,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,63,4478,0,1,0,0,0,0,0,1,0,0
819,63285.0,0,0,2013-11-05,84,0,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,80,4398,0,0,0,0,0,0,0,0,1,1
4961,21255.0,1,0,2014-01-21,56,0,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,51,4321,1,0,0,0,0,0,1,0,0,0
749,51411.0,1,0,2013-11-19,31,0,46,7,59,2,4,27,2,3,1,3,6,0,0,1,0,0,1,44,4384,0,0,0,0,0,0,1,0,0,0
5430,54450.0,1,0,2012-09-14,0,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,69,4815,0,0,0,0,0,0,1,0,0,2
7755,57744.0,0,1,2013-11-12,91,0,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,71,4391,0,1,0,0,0,1,0,0,0,2
10525,26576.0,1,0,2012-10-13,40,0,10,0,8,0,0,9,1,1,0,2,9,0,0,1,0,0,1,39,4786,0,0,0,0,0,0,0,1,0,0
1453,57513.0,0,0,2013-07-06,59,0,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,82,4520,0,1,0,0,0,0,0,0,1,1
8310,68142.0,0,1,2012-08-29,96,0,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,61,4831,0,0,0,0,0,0,1,0,0,1
10710,7500.0,0,1,2012-08-29,61,0,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,46,4831,0,0,0,0,0,1,0,0,0,0
5031,83145.0,0,0,2012-09-22,14,0,777,35,731,39,137,114,1,5,9,11,2,0,0,0,0,1,1,51,4807,0,0,0,0,0,0,1,0,0,1
2613,54197.0,0,1,2014-04-03,16,0,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,65,4249,1,0,0,0,0,1,0,0,0,2
213,23091.0,1,1,2014-05-28,98,0,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,62,4194,0,0,0,0,1,0,0,1,0,0
967,46049.0,1,1,2013-07-21,11,0,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,49,4505,0,0,0,0,0,1,0,0,0,2
1077,56715.0,0,0,2012-12-05,52,0,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,51,4733,0,0,0,0,0,0,1,0,0,1
7959,79410.0,0,0,2014-05-29,19,0,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,64,4193,0,0,0,0,0,1,0,0,0,1
640,57304.0,0,1,2013-03-11,61,0,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,74,4637,0,0,0,0,0,1,0,0,0,1
4252,44375.0,0,1,2014-03-23,73,0,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,60,4260,0,0,0,0,0,1,0,0,0,2
8432,54450.0,1,1,2012-09-14,0,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,69,4815,0,0,0,0,0,0,1,0,0,2
6218,59594.0,0,1,2012-10-20,74,0,457,4,29,0,0,9,1,8,1,7,7,0,0,0,1,0,0,60,4779,0,0,0,0,0,1,0,0,0,2
6905,80685.0,0,0,2012-08-22,55,0,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,31,4838,0,0,0,0,0,0,1,0,0,1
5922,40344.0,0,1,2013-10-13,48,0,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,51,4421,0,1,0,0,0,1,0,0,0,0
3598,62710.0,0,1,2013-05-23,53,0,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,53,4564,0,0,0,0,0,1,0,0,0,2
6116,48985.0,0,1,2013-07-05,13,0,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,57,4521,0,0,0,1,0,1,0,0,0,0
6263,35322.0,1,2,2012-08-22,34,0,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,57,4838,0,0,0,0,0,0,1,0,0,0
10486,77142.0,0,0,2013-05-29,54,0,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,77,4558,0,0,0,0,0,1,0,0,0,1
2410,81657.0,0,0,2014-01-22,69,0,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,56,4320,0,0,0,0,0,0,0,1,0,1
193,14421.0,0,0,2014-02-17,81,0,0,0,2,3,3,8,1,1,0,2,5,0,0,1,0,0,0,29,4294,0,0,1,0,0,1,0,0,0,0
3363,20130.0,0,0,2014-03-17,99,0,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,51,4266,0,0,0,1,0,1,0,0,0,0
8278,74214.0,0,0,2012-08-26,3,0,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,35,4834,0,1,0,0,0,1,0,0,0,1
10660,66726.0,1,1,2014-01-12,61,0,349,7,35,0,0,47,3,8,2,4,7,0,0,0,1,0,0,68,4330,1,0,0,0,0,1,0,0,0,2
8686,23724.0,1,0,2013-01-08,65,0,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,46,4699,0,0,1,0,0,0,1,0,0,0
1604,47353.0,0,1,2013-11-13,93,0,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,65,4390,1,0,0,0,0,1,0,0,0,0
5907,33444.0,1,1,2012-11-03,24,0,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,73,4765,1,0,0,0,0,1,0,0,0,0
10669,54386.0,0,1,2013-05-17,8,0,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,44,4570,0,0,0,0,0,1,0,0,0,1
2918,28510.0,1,1,2013-04-13,72,0,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,44,4604,0,0,0,0,0,0,0,0,0,0
5735,90638.0,0,0,2014-02-13,29,0,1156,120,915,94,144,96,1,3,4,10,1,0,0,0,0,1,0,34,4298,1,0,0,0,0,0,0,1,0,1
359,48070.0,0,1,2013-01-13,33,1,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,75,4694,0,0,0,0,0,0,1,0,0,2
8387,43140.0,0,1,2013-01-05,68,0,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,68,4702,0,0,0,0,0,1,0,0,0,0
1829,54959.0,0,1,2013-01-19,55,0,1148,0,60,0,0,24,3,9,5,4,7,0,0,0,1,0,1,64,4688,0,0,0,0,1,0,0,0,0,2
3839,15056.0,1,1,2013-05-03,76,0,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,67,4584,0,0,1,0,0,0,0,1,0,0
9392,26954.0,1,0,2014-05-08,17,0,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,54,4214,0,0,0,0,0,0,0,1,0,0
2292,22327.0,1,0,2013-08-02,94,0,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,40,4493,0,0,0,0,0,0,0,1,0,0
10466,44393.0,1,1,2013-08-22,86,0,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,60,4473,0,0,0,0,0,1,0,0,0,0
9855,62000.0,0,1,2013-08-25,25,0,899,0,101,0,0,20,1,6,6,13,4,1,0,0,0,0,0,73,4470,0,1,0,0,0,0,0,1,0,2
4088,31497.0,0,1,2012-12-06,22,0,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,63,4732,0,1,0,0,0,0,1,0,0,0
5231,45894.0,0,2,2014-02-27,15,0,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,51,4284,0,0,0,1,0,1,0,0,0,0
590,78579.0,0,0,2012-12-22,35,0,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,55,4716,1,0,0,0,0,0,0,0,0,1
8732,67369.0,0,1,2012-11-17,81,0,1298,0,70,37,14,42,4,7,4,10,4,0,0,0,1,1,1,56,4751,1,0,0,0,0,0,0,0,1,2
2315,51411.0,0,1,2014-04-20,55,0,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,65,4232,0,0,0,0,0,0,0,0,0,0
3515,62307.0,0,1,2014-02-17,94,0,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,73,4294,0,0,0,0,0,0,0,1,0,0
2245,43641.0,1,1,2013-04-22,50,0,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,56,4595,1,0,0,0,0,1,0,0,0,0
6283,63841.0,0,1,2013-04-21,64,0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,57,4596,1,0,0,0,0,0,0,0,0,1
2246,46891.0,0,1,2013-09-01,91,0,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,60,4463,0,0,0,1,0,1,0,0,0,0
6606,70091.0,1,0,2013-03-31,11,0,964,34,137,15,0,11,2,5,2,10,8,0,0,0,1,0,0,56,4617,1,0,0,0,0,1,0,0,0,2
5545,78075.0,0,0,2014-04-05,72,0,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,53,4247,0,1,0,0,0,1,0,0,0,1
7342,51411.0,0,1,2012-09-09,6,0,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,64,4820,0,0,0,1,0,0,0,0,1,1
837,54809.0,1,1,2013-09-11,0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,48,4453,0,0,0,0,1,1,0,0,0,2
9500,58113.0,0,1,2013-01-25,66,1,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,66,4682,0,0,0,0,0,1,0,0,0,1
3602,51411.0,0,1,2013-12-31,42,0,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,67,4342,1,0,0,0,0,1,0,0,0,0
234,15287.0,1,0,2012-10-10,60,0,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,1,46,4789,0,0,0,0,0,0,0,0,0,0
2995,66636.0,0,0,2013-08-17,64,0,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,68,4478,1,0,0,0,0,0,1,0,0,1
1118,50965.0,0,1,2013-02-20,87,0,544,13,85,8,6,29,3,10,4,5,8,0,0,1,0,0,0,69,4656,1,0,0,0,0,1,0,0,0,2
7789,84618.0,0,0,2013-11-22,96,0,684,100,801,21,66,0,1,6,9,10,2,0,0,0,0,1,0,60,4381,0,1,0,0,0,1,0,0,0,1
3068,18351.0,0,0,2013-10-29,1,0,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,35,4405,0,0,0,0,0,1,0,0,0,0
8955,40451.0,0,2,2014-02-16,54,0,35,0,4,0,0,10,1,1,1,2,5,0,0,1,0,0,0,68,4295,0,1,0,0,0,0,1,0,0,0
945,36317.0,0,1,2013-05-22,53,0,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,60,4565,0,0,0,0,0,0,1,0,0,0
5644,42213.0,0,1,2013-10-12,96,0,309,3,24,4,3,20,2,5,1,7,7,0,0,0,1,0,0,68,4422,0,0,0,0,0,0,1,0,0,2
7192,65748.0,0,1,2013-04-15,58,1,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,70,4602,0,0,0,0,0,0,1,0,0,1
2324,77044.0,0,1,2013-10-27,12,0,625,38,242,50,34,76,2,7,11,11,4,0,0,1,0,0,0,53,4407,0,0,0,0,0,0,1,0,0,1
697,74918.0,0,0,2013-03-12,78,0,972,59,913,25,19,59,1,5,9,6,3,0,0,0,0,1,0,56,4636,0,0,0,0,0,0,1,0,0,1
3439,56721.0,1,1,2012-10-31,64,0,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,53,4768,0,0,0,0,0,1,0,0,0,2
1506,51411.0,1,1,2013-06-28,26,0,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,1,50,4528,0,0,0,0,0,0,0,1,0,2
232,61559.0,0,1,2013-07-17,8,0,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,60,4509,0,0,0,0,0,0,0,1,0,1
8876,33629.0,1,0,2012-08-08,49,0,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,62,4852,0,1,0,0,0,0,1,0,0,0
4500,68682.0,0,0,2013-10-06,56,0,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,34,4428,0,1,0,0,0,0,1,0,0,1
9739,34377.0,0,1,2013-01-19,55,0,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,62,4688,0,0,0,0,0,0,0,1,0,0
10395,8940.0,1,0,2012-08-22,25,0,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,39,4838,0,0,1,0,0,0,0,1,0,0
1176,26228.0,1,0,2013-09-22,50,0,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,52,4442,0,0,0,0,0,1,0,0,0,0
1627,77297.0,0,0,2013-01-26,84,0,408,61,109,48,122,41,1,5,7,9,4,1,0,0,0,0,0,68,4681,0,0,0,1,0,0,0,0,0,1
938,40211.0,1,1,2013-07-30,30,0,51,1,7,2,1,25,2,2,1,2,8,0,0,1,0,0,0,44,4496,0,0,0,0,0,1,0,0,0,0
2740,33438.0,1,1,2013-09-22,81,0,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,67,4442,0,1,0,0,0,0,0,0,1,0
257,75032.0,0,1,2013-04-28,74,0,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,66,4589,0,1,0,0,0,1,0,0,0,1
4058,61284.0,0,0,2013-10-12,76,0,618,15,106,20,7,45,1,11,2,8,6,0,0,0,1,0,0,70,4422,0,1,0,0,0,0,0,1,0,2
7736,22518.0,1,0,2012-10-22,36,0,11,7,12,2,2,27,2,2,1,2,5,0,0,1,0,0,1,39,4777,0,0,0,0,0,1,0,0,0,0
8210,54730.0,0,1,2013-08-15,64,0,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,50,4480,1,0,0,0,0,1,0,0,0,2
833,38452.0,1,1,2014-03-30,62,0,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,70,4253,1,0,0,0,0,1,0,0,0,0
6230,44421.0,1,1,2013-02-15,53,0,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,54,4661,0,0,0,0,0,0,0,0,0,2
7325,38197.0,1,0,2013-06-29,86,0,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,39,4527,0,1,0,0,0,0,1,0,0,0
1307,41986.0,0,1,2014-02-09,15,0,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,47,4302,0,0,0,0,0,0,0,0,0,0
1502,28427.0,1,0,2013-03-21,67,0,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,42,4627,0,0,0,0,0,0,1,0,0,0
6211,37395.0,1,0,2014-05-02,47,0,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,49,4220,0,1,0,0,0,0,1,0,0,0
843,64722.0,1,0,2014-05-26,47,0,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,54,4196,0,0,0,0,0,1,0,0,0,2
4174,55249.0,0,1,2014-04-17,81,0,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,69,4235,1,0,0,0,0,0,1,0,0,0
9757,84906.0,0,0,2013-10-04,98,0,997,15,414,99,30,76,1,5,6,12,2,0,1,0,1,1,0,53,4430,0,0,0,0,0,0,1,0,0,1
6918,28691.0,1,0,2013-07-04,56,0,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,36,4522,0,0,0,0,0,1,0,0,0,0
286,44213.0,1,1,2013-11-29,48,0,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,73,4374,0,0,0,0,0,0,0,1,0,0
11086,25707.0,1,0,2014-01-18,18,0,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,41,4324,0,0,1,0,0,0,0,1,0,0
1921,59062.0,2,1,2013-10-03,74,0,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,58,4431,0,1,0,0,0,1,0,0,0,0
4138,76624.0,0,1,2014-05-24,68,0,411,106,147,54,115,66,1,5,10,7,1,0,0,1,0,0,0,63,4198,0,0,0,0,0,0,0,1,0,1
7718,66000.0,0,0,2014-04-20,36,0,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,78,4232,1,0,0,0,0,0,1,0,0,1
1291,27683.0,1,0,2012-08-04,90,0,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,47,4856,0,1,0,0,0,0,1,0,0,2
6862,1730.0,0,0,2014-05-18,65,0,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,54,4204,0,0,0,0,0,0,0,0,0,0
4136,7500.0,1,0,2012-12-03,63,0,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,33,4735,0,0,1,0,0,0,0,1,0,0
803,40521.0,1,1,2013-04-05,82,0,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,57,4612,0,0,0,0,0,0,1,0,0,0
4298,20427.0,1,0,2014-03-24,63,0,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,52,4259,0,1,0,0,0,0,1,0,0,0
10833,65106.0,0,1,2014-05-24,55,0,790,19,133,12,0,19,3,8,3,13,6,0,0,0,1,0,0,50,4198,0,0,0,0,0,1,0,0,0,2
9606,69969.0,0,0,2013-08-27,64,0,882,29,514,38,29,44,1,4,2,6,3,1,0,0,0,1,1,60,4468,0,0,0,0,1,1,0,0,0,1
8534,67433.0,0,2,2013-07-16,51,0,615,28,259,12,48,30,4,6,5,13,4,0,0,0,1,0,0,73,4510,0,0,0,0,0,1,0,0,0,1
5153,77766.0,0,1,2013-02-22,97,0,1004,59,265,115,59,27,2,11,10,11,6,0,0,1,0,0,1,58,4654,0,1,0,0,0,1,0,0,0,1
961,74716.0,0,1,2013-09-12,92,0,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,53,4452,0,0,0,0,0,1,0,0,0,1
5011,68118.0,0,1,2013-10-18,51,0,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,62,4416,0,0,0,0,0,0,0,0,0,1
6653,55158.0,1,1,2012-07-30,72,0,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,1,55,4861,0,1,0,0,0,1,0,0,0,2
9094,62972.0,0,1,2012-08-03,39,0,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,70,4857,0,0,0,1,0,1,0,0,0,2
810,74190.0,0,1,2014-05-12,49,0,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,50,4210,0,0,0,0,0,1,0,0,0,1
5493,39356.0,1,1,2014-03-19,21,0,15,0,2,0,0,6,1,1,0,2,6,0,0,1,0,0,0,49,4264,0,0,0,0,0,1,0,0,0,0
